time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.199999999999998,1.7572347727292208,4.127232476313201,26.411940942044225,0.19118001499809356,6.043385663372694,0.0,2.6967932827636836,3.013223082201147,6.174715839390941,0.15682127060252943,-0.16287076701507633,0.0,403.587809455357,403.400703838671,401.85673209812353,402.25340428946106
4.259999999999997,1.9232506560838178,4.3112083734655595,26.7817377524164,0.20033938927711503,6.033836564875337,0.0,2.837778281469604,3.1199470318578792,6.151168298099177,0.1426690144631048,-0.15260132044542693,0.0,452.40185547922016,453.2045977577878,454.0376092881838,452.92180118917673
4.319999999999996,2.098421537426996,4.502148260150167,27.152114677181657,0.20986753459569396,6.0249828695276815,0.0,3.0018677967653953,3.2453285544069574,6.193569846294522,0.1796444144517629,-0.13902838640173995,0.0,475.59391441121454,476.61366008783034,473.74948596396933,476.6058195680094
4.379999999999995,2.2825825350069056,4.699977380183341,27.52121759549255,0.2205852099318104,6.016422420524098,0.0,3.1374278824142134,3.349701373970914,6.109504572484345,0.17651653557592373,-0.1511882834228726,0.0,438.1298622917657,437.09792301725236,436.40520261492804,436.1754119481071
4.439999999999993,2.475992038095328,4.905009498494476,27.888715280949675,0.23193669084346968,6.007295511755611,0.0,3.3101381897634297,3.4854401345349943,6.1391697686336535,0.20684444630829424,-0.15403396780797318,0.0,475.1228965200187,474.8844329742841,474.08079562288316,476.43733071381786
4.499999999999992,2.6796384804034283,5.11814611805412,28.256905773529596,0.24417869164627248,5.997771726034353,0.0,3.4786714751122325,3.6199313825861306,6.132739172370262,0.19772920635099034,-0.1703162423282604,0.0,466.8849459624114,465.589610288766,466.8139920791092,466.14061068553724
4.559999999999991,2.8920602191540183,5.33830484500098,28.61968511034241,0.25560265536367055,5.987320812168363,0.0,3.602785397975403,3.719423288169326,5.95996347806966,0.16879273758551683,-0.18330677574671975,0.0,411.5370970035894,410.3531107775631,413.46724590924657,410.9467281778537
4.6199999999999894,3.112512640559031,5.564931064613214,28.97347398943509,0.26547870872708046,5.977390662608677,0.0,3.7463308993001836,3.8353706375787127,5.832711376817928,0.1545365737824321,-0.1432818802501365,0.0,426.7273028812011,430.1025790305106,428.14099081750135,426.9528220262606
4.679999999999988,3.343230541332601,5.799895044070007,29.324200385310732,0.274802770922582,5.968944352950224,0.0,3.9446923562883445,3.9972104971589784,5.856796388541878,0.1570741262740795,-0.13617777357658428,0.0,479.70510340309824,480.2275508500952,479.25303052040016,479.4668129212959
4.739999999999987,3.5856300375587526,6.044407483582446,29.6752075472504,0.28397881318280316,5.961312267357551,0.0,4.135662841543268,4.153650469603292,5.842316377260055,0.14301959472490192,-0.1135364719236102,0.0,470.07666015902254,471.8142820342701,469.86488763903924,468.794291075501
4.799999999999986,3.8383733765243844,6.2973982790842244,30.021742859049738,0.29263959625955316,5.9550993596408315,0.0,4.289501326592163,4.2798452487330145,5.708657671479162,0.14687314677076543,-0.08871899981107972,0.0,430.55286799066414,432.6380775132703,431.67804488819365,432.0233165199862
4.859999999999984,4.099891025806437,6.557610076971598,30.358745221339866,0.3013832209575815,5.95007181637925,0.0,4.428108883508186,4.394397677066414,5.524927545717689,0.14333337928679912,-0.07541909082645824,0.0,413.700683615379,414.86413066221616,413.4311798098496,413.14068727100715
4.919999999999983,4.3705253081481565,6.825428929314402,30.686774484873222,0.3106220683979144,5.945579548618401,0.0,4.5932107218386005,4.533358479438417,5.409036100121968,0.16953326329253376,-0.07379773373412138,0.0,438.153138365409,438.28347818593994,437.1881564055911,439.3885712993026
4.979999999999982,4.651872983337463,7.102360867970203,31.00986743851961,0.320908066918558,5.941330023541958,0.0,4.785060122276517,4.698187281090113,5.359807477890394,0.17498089360488253,-0.06546270546689449,0.0,462.4633058439737,463.1159121829357,461.73670501788285,462.1933445169924
5.0399999999999805,4.943312172943946,7.388018591547372,31.32604890506342,0.3311393198452226,5.937478857239345,0.0,4.929788104432684,4.82431456577211,5.179612488558036,0.15965910120034027,-0.0617490263770468,0.0,417.464795346497,417.785523724399,418.30690694472327,416.9998041091701
